Plate,Well,Fluor,Target,Content,Sample,BirdID,Sex,DateOfSampling,JulianDate,Cq,Cq Mean,Cq_Diff,Cq Std. Dev,CqMin,CqMax,SQ Std. Dev,Starting Quantity (SQ),Dilution Factor,Copy_Number
2,D08,Cy5,HSP60,Unkn-36,Cool,25430,F,1/3/2018,,32.35776224,32.42896452,0.071202285,0.103995595,32.32496893,32.53296012,6.120072162,89.28093741,5,446.404687
2,D09,Cy5,HSP60,Unkn-36,Cool,25430,F,1/3/2018,,32.38082344,32.42896452,0.04814108,0.103995595,32.32496893,32.53296012,6.120072162,87.83771167,5,439.1885583
2,E04,Cy5,HSP60,Unkn-29,Hot,23888,M,1/8/2018,,32.2552922,32.37454798,0.119255777,0.263501861,32.11104612,32.63804984,15.69782953,95.98599768,5,479.9299884
2,E05,Cy5,HSP60,Unkn-29,Hot,23888,M,1/8/2018,,32.19175727,32.37454798,0.182790707,0.263501861,32.11104612,32.63804984,15.69782953,100.3939235,5,501.9696175
2,E06,Cy5,HSP60,Unkn-29,Hot,23888,M,1/8/2018,,32.67659446,32.37454798,0.302046484,0.263501861,32.11104612,32.63804984,15.69782953,71.26983432,5,356.3491716
2,E08,Cy5,HSP60,Unkn-37,Hot,23849,M,12/30/2017,,33.16107828,33.2094566,0.048378312,0.474799633,32.73465696,33.68425623,12.5259338,50.60722495,5,253.0361248
2,E09,Cy5,HSP60,Unkn-37,Hot,23849,M,12/30/2017,,33.25783491,33.2094566,0.048378312,0.474799633,32.73465696,33.68425623,12.5259338,47.26252163,5,236.3126082
2,F04,Cy5,HSP60,Unkn-30,Cool,23860,F,1/2/2018,,31.81747142,31.67420633,0.143265091,0.143896775,31.53030955,31.8181031,14.75880822,130.7915621,5,653.9578104
2,F05,Cy5,HSP60,Unkn-30,Cool,23860,F,1/2/2018,,31.67546148,31.67420633,0.001255157,0.143896775,31.53030955,31.8181031,14.75880822,144.598598,5,722.99299
2,F06,Cy5,HSP60,Unkn-30,Cool,23860,F,1/2/2018,,31.52968608,31.67420633,0.144520248,0.143896775,31.53030955,31.8181031,14.75880822,160.2891408,5,801.4457038
2,F08,Cy5,HSP60,Unkn-38,Cool,23859,F,1/2/2018,,34.8053982,34.4798124,0.325585803,0.713628476,33.76618392,35.19344087,14.00586886,15.83263847,5,79.16319235
2,F09,Cy5,HSP60,Unkn-38,Cool,23859,F,1/2/2018,,34.15422659,34.4798124,0.325585803,0.713628476,33.76618392,35.19344087,14.00586886,25.08446079,5,125.4223039
2,G04,Cy5,HSP60,Unkn-31,Cool,23865,F,1/3/2018,,33.91826876,34.27514475,0.356875993,0.356222801,33.91892195,34.63136755,5.878295698,29.6362148,5,148.181074
2,G05,Cy5,HSP60,Unkn-31,Cool,23865,F,1/3/2018,,34.63071074,34.27514475,0.355565996,0.356222801,33.91892195,34.63136755,5.878295698,17.91293412,5,89.5646706
2,G06,Cy5,HSP60,Unkn-31,Cool,23865,F,1/3/2018,,34.27645474,34.27514475,0.001309997,0.356222801,33.91892195,34.63136755,5.878295698,23.00867731,5,115.0433866
2,H04,Cy5,HSP60,Unkn-32,Hot,24278,F,1/22/2018,,33.79572533,33.93485645,0.139131126,0.123835455,33.811021,34.05869191,2.616566205,32.31711708,5,161.5855854
2,H05,Cy5,HSP60,Unkn-32,Hot,24278,F,1/22/2018,,33.97583676,33.93485645,0.040980302,0.123835455,33.811021,34.05869191,2.616566205,28.45473225,5,142.2736612
2,H06,Cy5,HSP60,Unkn-32,Hot,24278,F,1/22/2018,,34.03300728,33.93485645,0.098150824,0.123835455,33.811021,34.05869191,2.616566205,27.32802609,5,136.6401304
2,H07,Cy5,HSP60,Unkn-40,Cool,24506,F,1/16/2018,,31.41620321,31.30876176,0.107441451,0.581892294,30.72686946,31.89065405,56.59247215,173.6733563,5,868.3667814
2,H08,Cy5,HSP60,Unkn-40,Cool,24506,F,1/16/2018,,31.20132031,31.30876176,0.107441451,0.581892294,30.72686946,31.89065405,56.59247215,202.154326,5,1010.77163
2,A04,FAM,APTX,Unkn-25,Cool,24128,F,1/3/2018,,36.08077285,36.17275149,0.091978633,0.132584288,36.0401672,36.30533577,0.523746322,6.102120017,5,30.51060008
2,A05,FAM,APTX,Unkn-25,Cool,24128,F,1/3/2018,,36.1127524,36.17275149,0.059999087,0.132584288,36.0401672,36.30533577,0.523746322,5.965552128,5,29.82776064
2,A06,FAM,APTX,Unkn-25,Cool,24128,F,1/3/2018,,36.32472921,36.17275149,0.15197772,0.132584288,36.0401672,36.30533577,0.523746322,5.134423743,5,25.67211872
2,A07,FAM,APTX,Unkn-33,Cool,18859,M,1/4/2018,,31.16732583,31.51908998,0.351764154,0.327630941,31.19145904,31.84672092,37.1360723,197.6109474,5,988.0547371
2,A08,FAM,APTX,Unkn-33,Cool,18859,M,1/4/2018,,31.57439628,31.51908998,0.055306299,0.327630941,31.19145904,31.84672092,37.1360723,148.1435653,5,740.7178266
2,A09,FAM,APTX,Unkn-33,Cool,18859,M,1/4/2018,,31.81554783,31.51908998,0.296457855,0.327630941,31.19145904,31.84672092,37.1360723,124.8981236,5,624.4906181
2,A10,FAM,APTX,Unkn-41,Hot,23884,F,1/8/2018,,33.03178988,33.2202651,0.188475228,0.169036299,33.0512288,33.3893014,5.678616422,52.80788748,5,264.0394374
2,A11,FAM,APTX,Unkn-41,Hot,23884,F,1/8/2018,,33.27055858,33.2202651,0.050293481,0.169036299,33.0512288,33.3893014,5.678616422,44.59686929,5,222.9843465
2,A12,FAM,APTX,Unkn-41,Hot,23884,F,1/8/2018,,33.35844685,33.2202651,0.138181747,0.169036299,33.0512288,33.3893014,5.678616422,41.90720078,5,209.5360039
2,B04,FAM,APTX,Unkn-26,Cool,23861,M,1/2/2018,,31.3546856,31.36170095,0.007015352,0.10265208,31.25904887,31.46435303,12.47941744,173.0688952,5,865.344476
2,B05,FAM,APTX,Unkn-26,Cool,23861,M,1/2/2018,,31.2627365,31.36170095,0.098964457,0.10265208,31.25904887,31.46435303,12.47941744,184.7068452,5,923.5342259
2,B06,FAM,APTX,Unkn-26,Cool,23861,M,1/2/2018,,31.46768076,31.36170095,0.105979809,0.10265208,31.25904887,31.46435303,12.47941744,159.7665165,5,798.8325823
2,B07,FAM,APTX,Unkn-34,Hot,???,M,1/8/2018,,33.9457796,34.24964066,0.303861067,0.314082119,33.93555854,34.56372278,4.957250582,27.65350218,5,138.2675109
2,B08,FAM,APTX,Unkn-34,Hot,???,M,1/8/2018,,34.23011007,34.24964066,0.019530589,0.314082119,33.93555854,34.56372278,4.957250582,22.61260612,5,113.0630306
2,B09,FAM,APTX,Unkn-34,Hot,???,M,1/8/2018,,34.57303232,34.24964066,0.323391656,0.314082119,33.93555854,34.56372278,4.957250582,17.73947415,5,88.69737077
2,C04,FAM,APTX,Unkn-27,Hot,23893,F,1/8/2018,,37.47564103,37.20778495,0.267856083,1.636064569,35.57172038,38.84384952,1.491073187,2.273611479,5,11.3680574
2,C06,FAM,APTX,Unkn-27,Hot,23893,F,1/8/2018,,36.93992887,37.20778495,0.267856083,1.636064569,35.57172038,38.84384952,1.491073187,3.321905435,5,16.60952718
2,C07,FAM,APTX,Unkn-35,Cool,24514,M,1/16/2018,,32.68611062,32.60187167,0.084238958,0.103765504,32.49810616,32.70563717,5.343316634,67.44599076,5,337.2299538
2,C08,FAM,APTX,Unkn-35,Cool,24514,M,1/16/2018,,32.6335433,32.60187167,0.031671633,0.103765504,32.49810616,32.70563717,5.343316634,70.00267833,5,350.0133917
2,C09,FAM,APTX,Unkn-35,Cool,24514,M,1/16/2018,,32.48596107,32.60187167,0.115910591,0.103765504,32.49810616,32.70563717,5.343316634,77.71046883,5,388.5523442
2,D05,FAM,APTX,Unkn-28,Cool,24116,F,1/2/2018,,32.60845488,32.73557894,0.127124061,0.605695975,32.12988296,33.34127491,40.38762008,71.2568325,5,356.2841625
2,D06,FAM,APTX,Unkn-28,Cool,24116,F,1/2/2018,,32.862703,32.73557894,0.127124061,0.605695975,32.12988296,33.34127491,40.38762008,59.52150714,5,297.6075357
2,D07,FAM,APTX,Unkn-36,Cool,25430,F,1/3/2018,,33.05668987,33.24810483,0.191414961,0.189769007,33.05833583,33.43787384,6.119686837,51.88536265,5,259.4268133
2,D08,FAM,APTX,Unkn-36,Cool,25430,F,1/3/2018,,33.4361839,33.24810483,0.18807907,0.189769007,33.05833583,33.43787384,6.119686837,39.66370551,5,198.3185276
2,D09,FAM,APTX,Unkn-36,Cool,25430,F,1/3/2018,,33.25144072,33.24810483,0.003335891,0.189769007,33.05833583,33.43787384,6.119686837,45.20442568,5,226.0221284
2,E04,FAM,APTX,Unkn-29,Hot,23888,M,1/8/2018,,32.27393384,32.41394327,0.140009432,0.246731372,32.1672119,32.66067465,13.63056286,90.29297575,5,451.4648787
2,E05,FAM,APTX,Unkn-29,Hot,23888,M,1/8/2018,,32.26906572,32.41394327,0.144877552,0.246731372,32.1672119,32.66067465,13.63056286,90.60462423,5,453.0231212
2,E06,FAM,APTX,Unkn-29,Hot,23888,M,1/8/2018,,32.69883026,32.41394327,0.284886984,0.246731372,32.1672119,32.66067465,13.63056286,66.84151536,5,334.2075768
2,E07,FAM,APTX,Unkn-37,Hot,23849,M,12/30/2017,,34.63216784,34.38144459,0.250723254,0.291591122,34.08985347,34.67303571,4.373745654,17.01230829,5,85.06154146
2,E08,FAM,APTX,Unkn-37,Hot,23849,M,12/30/2017,,34.45070765,34.38144459,0.069263062,0.291591122,34.08985347,34.67303571,4.373745654,19.34379885,5,96.71899427
2,E09,FAM,APTX,Unkn-37,Hot,23849,M,12/30/2017,,34.06145827,34.38144459,0.319986316,0.291591122,34.08985347,34.67303571,4.373745654,25.47956485,5,127.3978243
2,F04,FAM,APTX,Unkn-30,Cool,23860,F,1/2/2018,,32.03751896,32.1101215,0.072602541,0.065384961,32.04473654,32.17550646,4.736356752,106.7394234,5,533.6971171
2,F05,FAM,APTX,Unkn-30,Cool,23860,F,1/2/2018,,32.16436285,32.1101215,0.054241347,0.065384961,32.04473654,32.17550646,4.736356752,97.57412757,5,487.8706378
2,F06,FAM,APTX,Unkn-30,Cool,23860,F,1/2/2018,,32.12848269,32.1101215,0.018361194,0.065384961,32.04473654,32.17550646,4.736356752,100.083797,5,500.4189851
2,F07,FAM,APTX,Unkn-38,Cool,23859,F,1/2/2018,,33.3325174,33.72683585,0.394318445,0.915414283,32.81142156,34.64225013,15.56090554,42.68340237,5,213.4170119
2,F09,FAM,APTX,Unkn-38,Cool,23859,F,1/2/2018,,34.12115429,33.72683585,0.394318445,0.915414283,32.81142156,34.64225013,15.56090554,24.42543014,5,122.1271507
2,G05,FAM,APTX,Unkn-31,Cool,23865,F,1/3/2018,,35.73882978,36.0491323,0.310302522,0.955296689,35.09383562,37.00442899,7.347242118,7.773017314,5,38.86508657
2,G06,FAM,APTX,Unkn-31,Cool,23865,F,1/3/2018,,36.35943483,36.0491323,0.310302522,0.955296689,35.09383562,37.00442899,7.347242118,5.009837595,5,25.04918797
2,H04,FAM,APTX,Unkn-32,Hot,24278,F,1/22/2018,,34.82626587,34.85643527,0.030169398,0.080376925,34.77605834,34.93681219,0.814882381,14.82859537,5,74.14297683
2,H05,FAM,APTX,Unkn-32,Hot,24278,F,1/22/2018,,34.94753184,34.85643527,0.091096577,0.080376925,34.77605834,34.93681219,0.814882381,13.60894371,5,68.04471854
2,H06,FAM,APTX,Unkn-32,Hot,24278,F,1/22/2018,,34.79550809,34.85643527,0.060927179,0.080376925,34.77605834,34.93681219,0.814882381,15.15495182,5,75.77475909
2,H07,FAM,APTX,Unkn-40,Cool,24506,F,1/16/2018,,32.98095167,32.73565849,0.24529318,0.807464765,31.92819373,33.54312326,26.12535386,54.74264813,5,273.7132406
2,H08,FAM,APTX,Unkn-40,Cool,24506,F,1/16/2018,,32.49036531,32.73565849,0.24529318,0.807464765,31.92819373,33.54312326,26.12535386,77.46860272,5,387.3430136
2,A04,HEX,EEF2,Unkn-25,Cool,24128,F,1/3/2018,,31.95077668,32.05597066,0.105193979,0.198156141,31.85781452,32.2541268,16.85978709,134.166478,5,670.8323902
2,A05,HEX,EEF2,Unkn-25,Cool,24128,F,1/3/2018,,32.28454073,32.05597066,0.228570074,0.198156141,31.85781452,32.2541268,16.85978709,105.8745428,5,529.3727139
2,A06,HEX,EEF2,Unkn-25,Cool,24128,F,1/3/2018,,31.93259456,32.05597066,0.123376095,0.198156141,31.85781452,32.2541268,16.85978709,135.9086211,5,679.5431055
2,A07,HEX,EEF2,Unkn-33,Cool,18859,M,1/4/2018,,28.94168757,29.25774968,0.316062105,0.291778357,28.96597132,29.54952803,194.8454361,1134.808513,5,5674.042566
2,A08,HEX,EEF2,Unkn-33,Cool,18859,M,1/4/2018,,29.31472051,29.25774968,0.056970828,0.291778357,28.96597132,29.54952803,194.8454361,870.9015146,5,4354.507573
2,A09,HEX,EEF2,Unkn-33,Cool,18859,M,1/4/2018,,29.51684095,29.25774968,0.259091277,0.291778357,28.96597132,29.54952803,194.8454361,754.5426019,5,3772.713009
2,A10,HEX,EEF2,Unkn-41,Hot,23884,F,1/8/2018,,29.9628006,30.04644191,0.083641302,0.113593519,29.93284839,30.16003542,40.96238513,549.8664034,5,2749.332017
2,A11,HEX,EEF2,Unkn-41,Hot,23884,F,1/8/2018,,30.00076063,30.04644191,0.045681275,0.113593519,29.93284839,30.16003542,40.96238513,535.2534225,5,2676.267113
2,A12,HEX,EEF2,Unkn-41,Hot,23884,F,1/8/2018,,30.17576448,30.04644191,0.129322577,0.113593519,29.93284839,30.16003542,40.96238513,472.7487636,5,2363.743818
2,B04,HEX,EEF2,Unkn-26,Cool,23861,M,1/2/2018,,28.79402859,28.82916473,0.035136145,0.057777894,28.77138684,28.88694263,49.81089805,1260.158179,5,6300.790897
2,B05,HEX,EEF2,Unkn-26,Cool,23861,M,1/2/2018,,28.79761689,28.82916473,0.031547847,0.057777894,28.77138684,28.88694263,49.81089805,1256.953743,5,6284.768717
2,B06,HEX,EEF2,Unkn-26,Cool,23861,M,1/2/2018,,28.89584873,28.82916473,0.066683992,0.057777894,28.77138684,28.88694263,49.81089805,1172.325599,5,5861.627995
2,B07,HEX,EEF2,Unkn-34,Hot,???,M,1/8/2018,,31.73068808,31.9338177,0.203129613,0.285439003,31.64837869,32.2192567,26.22364941,156.8434371,5,784.2171853
2,B08,HEX,EEF2,Unkn-34,Hot,???,M,1/8/2018,,31.8105955,31.9338177,0.123222192,0.285439003,31.64837869,32.2192567,26.22364941,148.1979315,5,740.9896573
2,B09,HEX,EEF2,Unkn-34,Hot,???,M,1/8/2018,,32.2601695,31.9338177,0.326351805,0.285439003,31.64837869,32.2192567,26.22364941,107.7213451,5,538.6067254
2,C04,HEX,EEF2,Unkn-27,Hot,23893,F,1/8/2018,,33.51951961,33.41095634,0.108563274,0.250252967,33.16070337,33.6612093,8.898155577,44.07795274,5,220.3897637
2,C05,HEX,EEF2,Unkn-27,Hot,23893,F,1/8/2018,,33.12475433,33.41095634,0.28620201,0.250252967,33.16070337,33.6612093,8.898155577,58.32731415,5,291.6365708
2,C06,HEX,EEF2,Unkn-27,Hot,23893,F,1/8/2018,,33.58859507,33.41095634,0.177638736,0.250252967,33.16070337,33.6612093,8.898155577,41.96963326,5,209.8481663
2,C07,HEX,EEF2,Unkn-35,Cool,24514,M,1/16/2018,,30.11966058,30.16714564,0.047485062,0.045656468,30.12148917,30.21280211,15.44433663,491.9481572,5,2459.740786
2,C08,HEX,EEF2,Unkn-35,Cool,24514,M,1/16/2018,,30.21072222,30.16714564,0.043576587,0.045656468,30.12148917,30.21280211,15.44433663,461.1666053,5,2305.833027
2,C09,HEX,EEF2,Unkn-35,Cool,24514,M,1/16/2018,,30.17105411,30.16714564,0.003908475,0.045656468,30.12148917,30.21280211,15.44433663,474.3314768,5,2371.657384
2,D05,HEX,EEF2,Unkn-28,Cool,24116,F,1/2/2018,,33.22151697,33.1328086,0.088708364,0.522224437,32.61058417,33.65503304,29.7009809,54.45699571,5,272.2849785
2,D06,HEX,EEF2,Unkn-28,Cool,24116,F,1/2/2018,,33.04410024,33.1328086,0.088708364,0.522224437,32.61058417,33.65503304,29.7009809,61.76270088,5,308.8135044
2,D07,HEX,EEF2,Unkn-36,Cool,25430,F,1/3/2018,,29.85038087,29.8722958,0.021914925,0.022257627,29.85003817,29.89455342,9.257304205,595.5255004,5,2977.627502
2,D08,HEX,EEF2,Unkn-36,Cool,25430,F,1/3/2018,,29.87162554,29.8722958,0.000670262,0.022257627,29.85003817,29.89455342,9.257304205,586.6156211,5,2933.078105
2,D09,HEX,EEF2,Unkn-36,Cool,25430,F,1/3/2018,,29.89488098,29.8722958,0.022585187,0.022257627,29.85003817,29.89455342,9.257304205,577.0151852,5,2885.075926
2,E04,HEX,EEF2,Unkn-29,Hot,23888,M,1/8/2018,,28.97459246,29.0576419,0.08304944,0.128798866,28.92884304,29.18644077,93.18491196,1108.619823,5,5543.099113
2,E05,HEX,EEF2,Unkn-29,Hot,23888,M,1/8/2018,,28.99231981,29.0576419,0.06532209,0.128798866,28.92884304,29.18644077,93.18491196,1094.762199,5,5473.810994
2,E06,HEX,EEF2,Unkn-29,Hot,23888,M,1/8/2018,,29.20601343,29.0576419,0.14837153,0.128798866,28.92884304,29.18644077,93.18491196,940.7367994,5,4703.683997
2,E07,HEX,EEF2,Unkn-37,Hot,23849,M,12/30/2017,,32.0424368,31.70312068,0.339316116,0.296316278,31.4068044,31.99943696,31.98437924,125.718187,5,628.5909348
2,E08,HEX,EEF2,Unkn-37,Hot,23849,M,12/30/2017,,31.57156468,31.70312068,0.131556004,0.296316278,31.4068044,31.99943696,31.98437924,175.5907753,5,877.9538767
2,E09,HEX,EEF2,Unkn-37,Hot,23849,M,12/30/2017,,31.49536057,31.70312068,0.207760113,0.296316278,31.4068044,31.99943696,31.98437924,185.3466307,5,926.7331536
2,F04,HEX,EEF2,Unkn-30,Cool,23860,F,1/2/2018,,28.13140206,28.16434938,0.032947322,0.075201272,28.08914811,28.23955065,103.6812416,2016.598967,5,10082.99483
2,F05,HEX,EEF2,Unkn-30,Cool,23860,F,1/2/2018,,28.25040096,28.16434938,0.08605158,0.075201272,28.08914811,28.23955065,103.6812416,1853.313679,5,9266.568396
2,F06,HEX,EEF2,Unkn-30,Cool,23860,F,1/2/2018,,28.11124512,28.16434938,0.053104258,0.075201272,28.08914811,28.23955065,103.6812416,2045.648851,5,10228.24425
2,F08,HEX,EEF2,Unkn-38,Cool,23859,F,1/2/2018,,31.41012191,31.14050292,0.269618983,0.869811217,30.27069171,32.01031414,244.5057835,196.9027473,5,984.5137365
2,F09,HEX,EEF2,Unkn-38,Cool,23859,F,1/2/2018,,30.87088394,31.14050292,0.269618983,0.869811217,30.27069171,32.01031414,244.5057835,288.6841426,5,1443.420713
2,G05,HEX,EEF2,Unkn-31,Cool,23865,F,1/3/2018,,31.39630668,31.15206176,0.244244921,0.598064346,30.55399741,31.7501261,134.9119928,198.8424316,5,994.2121581
2,G06,HEX,EEF2,Unkn-31,Cool,23865,F,1/3/2018,,30.90781684,31.15206176,0.244244921,0.598064346,30.55399741,31.7501261,134.9119928,281.2170942,5,1406.085471
2,H04,HEX,EEF2,Unkn-32,Hot,24278,F,1/22/2018,,31.05853187,31.21347993,0.154948062,0.199579671,31.01390026,31.4130596,31.12354964,252.6954883,5,1263.477441
2,H05,HEX,EEF2,Unkn-32,Hot,24278,F,1/22/2018,,31.14321985,31.21347993,0.070260083,0.199579671,31.01390026,31.4130596,31.12354964,237.9578882,5,1189.789441
2,H06,HEX,EEF2,Unkn-32,Hot,24278,F,1/22/2018,,31.43868808,31.21347993,0.225208146,0.199579671,31.01390026,31.4130596,31.12354964,192.9518051,5,964.7590253
2,H07,HEX,EEF2,Unkn-40,Cool,24506,F,1/16/2018,,29.52105917,29.80785643,0.286797256,0.786430127,29.0214263,30.59428656,525.1090902,752.2875621,5,3761.43781
2,H09,HEX,EEF2,Unkn-40,Cool,24506,F,1/16/2018,,30.09465369,29.80785643,0.286797256,0.786430127,29.0214263,30.59428656,525.1090902,500.7551699,5,2503.775849
